id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
3274,1,sales skills 2.0 ages 10 +,victory multimedia,19.95,simply magazine sales skills,,3.1
3275,0,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),adobe systems inc,,1-57408-058-x suretrak project manager v. 3.0 complete package 1 user cd win,,436.71
3276,0,sibelius 5 educational edition,sibelius-software-ltd .,329,steinberg software halion symphonic orchestra educational edition,,545.51
3277,0,microsoft onenote 2007,microsoft,99.95,microsoft microsoft office 2004 software suite mac education apple & mac software,,148.95
3278,1,grisoft avg anti-virus & anti-spyware 2 year subscription,grisoft,39.95,grisoft avg anti-virus & anti-spyware,,32.29
3279,0,adobe creative suite cs3 web premium upgrade [ mac ],adobe,499,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97
3280,0,microsoft visual studio professional 2005 upgrade,microsoft software,549,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99
3281,1,the logo creator ( mac ),laughing bird,39.99,laughingbird the logo creator,,34.99
3282,0,learning quickbooks 2007,intuit,39.95,quickbooks ( r ) premier : contractor edition 2007,,399.99
3283,0,microsoft word 2007 version upgrade,microsoft,109.95,microsoft onenote 2007 ( pc ),,99.95
3284,0,microsoft productivity pack for windows mobile,microsoft,29.99,microsoft windows vista business full version,,249.95
3285,0,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,38039926 adobe fireworks cs3 complete package 1 user cd mac universal english,,322.08
3286,0,instant immersion italian platinum,topics entertainment,129.99,instant immersion japanese 2.0,,22.43
3287,0,adobe dreamweaver cs3 upgrade,adobe,199,adobe dreamweaver cs3 complete package 1 user academic cd windows,,189
3288,0,microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95
3289,0,emc retrospect 7.5 svr 1-client windows,dantz,249,retrospect 7.5 prof win upg only pz24a0075,emc,54.68
3290,0,norton internet security 2008 10 user,symantec,199.99,intego inc internet security barrier x4 antispam edition,,71.75
3291,0,adobe dreamweaver cs3 upgrade [ mac ],adobe,199,adobe cs3 design standard upgrade windows,,413.99
3292,0,adobe cs3 design standard macosx dvd,adobe,399,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr,,424.74
3293,0,cluefinders 3rd grade adventures : mystery of mathra,the learning company,24.99,math missions : the amazing arcade adventure ( grades 3-5 ),,12.95
3294,0,instant architect design suite,imsi design,29.99,encore inc 3d home architect home design deluxe version 9,,25.49
3295,0,jumpstart advanced 1st grade v2 .0,knowledge adventure,19.99,knowledge adventure inc. jumpstart advanced preschool v2 .0,,16.93
3296,0,microsoft works suite 2006,microsoft,99,microsoft money 2007 premium ( pc ),,79.99
3297,0,adobe flash pro cs3 [ mac ],adobe,699,adobe cs3 master collection,,2499.99
3298,0,emc retrospect 7.5 disk to disk windows,dantz,,retrospect 7.5 prof win upg only pz24a0075,emc,54.68
3299,0,cakewalk sonar 6 studio,cakewalk,369,cakewalk sonar home studio 6 xl software music production software,,159
3300,1,sony acid pro 6 professional music workstation,sony-pictures-digital-entertainment,499.95,sony media software acid pro 6 software music production software,sony-pictures-digital-entertainment,299.95
3301,0,adobe creative suite cs3 design standard [ mac ],adobe,1199,19500220 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48
3302,0,microsoft asp net web matrix,microsoft,30,microsoft windows vista ultimate upgrade,,239.95
3303,0,hoyle board games,encore,9.99,freeverse software 4015 big bang board games,freeverse software,18.99
3304,0,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,633808390006 wasp mobileasset desktop edition complete package 1 user 1 device win pa,,398.92
3305,0,microsoft windows server 2003 client additional license for devices 5 pack,microsoft,209,vbc-00002 microsoft softgrid for terminal services v. 4.1 license 20 user cals -,,419.8
3306,0,hp storageworks secure path for windows workgroup edition v. 4.0 c license 213076-b26 ),hewlett packard,,storageworks secure path 3.0 d for hp-ux workgroup edition 50 licenses,,68402.75
3307,0,microsoft mappoint 2006 standard edition,microsoft,299,microsoft windows xp home edition sp2 retail box,,199.99
3308,0,land before time : kindergarten,brighter-minds-media-inc .,9.99,the land before time : preschool adventure,brighter-minds-media-inc .,12.9
3309,0,panda internet security 2007 3-user,panda software,69.95,intego inc internet security barrier x4 antispam edition,,71.75
3310,0,punch ! professional home design suite,punch ! software,69.99,resumemaker ( r ) professional ultimate,,39.99
3311,0,3d home architect landscape v. 8 by encore software,encore software,39.99,punch software 26100 punch ! master landscape and home design ( small box ),punch software,45.99
3312,1,city of heroes good vs. evil edition,nc soft,29.99,nc interactive inc city of heroes : good vs. evil edition,,29.84
3313,0,adobe indesign cs3 [ mac ],adobe,699,adobe indesign cs3 for mac upgrade from pagemaker,,205.99
3314,0,the print shop 22 sb cs by the print shop,encore software,,10731 the print shop 22 pro publisher deluxe complete package 1 user win,,84.13
3315,0,symc backup exec sbs aws 11d win sbs agent for windows systems,symantec,447.74,babwur1151s31 brightstor arcserve backup for windows agent for mac os xw/sp1 v. 11.5 -,,194.34
3316,0,adobe fireworks cs3 [ mac ],adobe,299,adobe cs3 master collection,,2499.99
3317,0,calendar creator platinum sb cs by riverdeep,encore software,29.99,calendar creator 10,,30.92
3318,0,microsoft mappoint 2006 with gps,microsoft,349,microsoft ( r ) works suite 2006,,99.99
3319,0,learn english ( win/mac ) ( jewel case ),fogware publishing,9.99,merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ),,9.59
3320,0,adobe premiere pro cs3,adobe,799,adobe cs3 flash professional upgrade,,205.99
3321,0,adobe photoshop cs2 ( mac ) [ old version ],adobe,649,adobe photoshop lightroom,,264.99
3322,1,phonics success essentials : grades 7-9,topics education,19.99,topics entertainment phonics success essentials,,17.55
3323,0,microsoft word 2007 version upgrade,microsoft,109.95,92707 tun plus 2005 version upgrade license 1 user win,,66.09
3324,0,instant immersion translator deluxe 2.0,topics entertainment,49.99,instant immers italian dlux 2 .,,36.11
3325,0,clickart 1.2 million dvd 2006 by broderbund,encore software,49.99,encore inc clickart 1.2 million 2006 dvd,,42.27
3326,0,makemusic finale 2007 win/mac,emedia,600,make finale 2007 software educational discount music production software,,289.95
3327,1,panda antivirus 2007,panda software,29.95,sos aggregation company panda antivirus 2007,,23.72
3328,1,acrobat professional 8 ( windows ),adobe,273,adobe systems inc adobe acrobat 8.0 professional upsell ( std-pro ),,157.36
3329,0,instant immersion american sign language win/mac,topics entertainment,9.99,instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99
3330,0,microsoft mappoint 2006 standard edition,microsoft,299,microspot macdraft professional edition,,249.99
3331,0,crystal reports 11 professional full product french,business objects,909.66,business objects crystal reports xi,,459.99
3332,0,microsoft excel 2004 ( mac ),microsoft,229.99,microsoft word 2004,,209.99
3333,0,microsoft virtual pc for mac 7.0 with windows xp home,microsoft,219.99,microsoft ( r ) windows ( r ) xp home edition with sp2,,199.99
3334,1,poser 7 win 2000 xp mac os 10.4 & up,aladdin systems,199.99,poser 7 ( win 2000 xp/mac 10.4 or higher ub ),,199.99
3335,0,microsoft office small business 2007 full version,microsoft,449.95,164-04052 microsoft office publisher 2007 version upgrade package 1 pc cd win en,,88.8
3336,0,century software tinyterm plus v. 4.0 complete product,century software,,now software num50e1r up-to-date & contact v. 5.0 complete product contact management 1 user ( s ) complete product standard mac,,107.97
3337,0,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399,19600061dm adobe creative suite 3 production premium media tlp download mac world,,20.97
3338,0,microsoft excel 2004 ( mac ),microsoft,229.99,microsoft ( r ) office 2004 for mac student and teacher edition,,146.95
3339,0,adobe soundbooth cs3 [ mac ],adobe,199,adobe illustrator cs3 for mac,,619.99
3340,0,dance praise with dance pad ( win/mac ),digital praise,39.99,geometry ( win/mac ) ( jewel case ) ( 10158 ),,9.59
3341,0,internet security barrier x4 antispam edition,intego inc,,ca internet security suite plus 2008 w / $ 10000 warranty,,92.2
3342,0,adobe creative suite cs3 design standard upgrade [ mac ],adobe,399,adobe cs3 web premium upgrade,,517.99
3343,0,systemsuite 8 professional,individual software,49.99,adobe acrobat professional 7,,350
3344,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,microsoft windows xp pro sp2 retail,,299.99
3345,0,microsoft productivity pack for windows mobile,microsoft,29.99,microsoft windows xp home edition sp2 oem,,95.99
3346,0,the print shop 21 standard by broderbund,encore software,,encore software 10691 the print shop 22 sb cs by the print shop,,25.97
3347,0,instant immersion japanese 2.0,topics entertainment,19.99,instant immers italian dlux 2 .,,36.11
3348,0,registry mechanic by encore software,encore software,46.52,macspeech ilisten software,,99.99
3349,0,adobe indesign cs3 upgrade from pagemaker [ mac ],adobe,199,adobe contribute cs3 upgrade,,82.99
3350,0,adobe premiere pro cs3,adobe,799,adobe fireworks cs3 academic,,99.99
3351,0,adobe photoshop cs3 extended [ mac ],adobe,999,adobe photoshop cs3 ( mac os x v. 10.4.8 ),,649
3352,0,learn2 training for microsoft excel,topics-entertainment-software - ( consignment ),9.99,designing forms with microsoft office infopath 2007,,36.39
3353,0,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,mtp07emb3rua mcafee total protection 2007 complete package 3 users cd mini-box wi,,86.94
3354,0,panda software antivirus & firewall 2008 windows,panda software,,intuit quicken basic 2007 software for windows tax & finance software,,29.95
3355,0,elementary success deluxe 2006 ( dw dvd ),topics entertainment,49.99,math success deluxe 2006,,12.9
3356,0,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,microsoft ( r ) excel 2007,,109.99
3357,0,adobe creative suite cs3 production premium upgrade,adobe,799,adobe soundbooth cs3 audio editing software windows music production software,,198.95
3358,0,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,sony media software acid music studio 7 software music production software,,69.95
3359,1,hoyle texas hold 'em poker ( jewel case ),encore,9.99,encore software 33027 hoyle texas holdem ( win 98 me 2000 xp ),,8.44
3360,0,adobe creative suite cs3 web premium upgrade [ mac ],adobe,499,adobe cs3 design premium upgrade,,619.99
3361,0,microsoft publisher with digital imaging 2003 [ old version ],microsoft,209.99,microsoft digital image suite plus full version of photo editing software for windows .,,89.95
3362,0,elementary school success deluxe 2006,topics entertainment,49.99,math success deluxe 2006,,12.9
3363,0,instant immersion hawaiian audio,topics entertainment,,instant immersion japanese ( audio book ) ( audio book ),,19.95
3364,0,instant immersion 33 languages,topics entertainment,49.99,instant immers french dlx 2,,27.57
3365,0,adobe production studio premium,adobe,1699,adobe cs3 design premium upgrade,,619.99
3366,0,adobe after effects cs3,adobe,999,adobe after effects cs3 professional software for windows effects software,,998.95
3367,0,adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe cs3 flash professional,,724.99
3368,0,myinvoices & estimates deluxe,avanquest software,39.95,myinvoices & estimates deluxe,,39.99
3369,0,quickbooks premier professional services edition 2007,intuit,399.95,learning quickbooks 2007,intuit,38.99
3370,0,microsoft word 2004 ( mac ),microsoft,229.99,microsoft word 2007 upgrade ( pc ),,109.95
3371,1,timbuktu remote control softwre 2 licenses for windows & mac,netopia,199.99,netopia timbuktu pro for mac and windows 2 pack,,207.99
3372,0,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,adobe photoshop cs3 extended complete package 1 user academic cd windows,,279
3373,0,microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,microsoft ( r ) windows vista ( tm ) business,,199.99
3374,0,microsoft works suite 2006,microsoft,99,microsoft ( r ) office ultimate 2007,,539.95
3375,0,adobe after effects professional 7.0,adobe,999,diskeeper 2007 professional,,46.95
3376,1,ulead videostudio 11 plus,corel,129.99,corel ulead videostudio 11 plus video editing and dvd authoring software win authoring software,,129.95
3377,0,adobe creative suite cs3 design premium upsell,adobe,1599,adobe cs3 design premium academic,,575.99
3378,0,microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ),microsoft,10949,microsoft money 2007 premium ( pc ),,79.99
3379,0,the print shop pro publisher 22 deluxe [ dvd ],encore,99.99,encore software 10731 the print shop 22 pro publisherdeluxe sb cs by the print shop,,81.97
3380,1,pitstop pro 7.0,enfocus software,699,enfocus software pp7.0-sg-001 pitstop pro 7.0,,558.97
3381,0,adobe creative suite cs3 web premium [ mac ],adobe,1599,adobe premiere pro cs3,,825.99
3382,0,instant immersion italian 2.0,topics entertainment,29.99,topics entertainment instant immersion ingles audio deluxe,,17.55
